task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,MetacriticAlbums,0.445,LR,,15.841774259578798
Regression,MetacriticAlbums,0.445,LR,,15.766958859938777
Regression,MetacriticAlbums,0.445,LR,,15.774633541886104
Regression,MetacriticAlbums,0.445,LR,,15.391126162721145
Regression,MetacriticAlbums,0.445,LR,,15.680424984252905
Regression,MetacriticAlbums,0.445,LR,,15.44679194136393
Regression,MetacriticAlbums,0.445,LR,,15.535751064079662
Regression,MetacriticAlbums,0.445,LR,,15.594140840468086
Regression,MetacriticAlbums,0.445,LR,,15.319058129699112
Regression,MetacriticAlbums,0.445,LR,,15.563710132512702
Regression,MetacriticAlbums,0.445,KNN,K=3,16.3035345410513
Regression,MetacriticAlbums,0.445,KNN,K=3,16.30560863968726
Regression,MetacriticAlbums,0.445,KNN,K=3,16.281507279764035
Regression,MetacriticAlbums,0.445,KNN,K=3,16.195705618627937
Regression,MetacriticAlbums,0.445,KNN,K=3,16.40356077287182
Regression,MetacriticAlbums,0.445,KNN,K=3,16.26914274081797
Regression,MetacriticAlbums,0.445,KNN,K=3,16.33607631595008
Regression,MetacriticAlbums,0.445,KNN,K=3,16.078545443301287
Regression,MetacriticAlbums,0.445,KNN,K=3,16.286716767198588
Regression,MetacriticAlbums,0.445,KNN,K=3,16.1932461047737
Regression,MetacriticAlbums,0.445,M5,,20.063625057351004
Regression,MetacriticAlbums,0.445,M5,,19.764338770246123
Regression,MetacriticAlbums,0.445,M5,,19.06999689928766
Regression,MetacriticAlbums,0.445,M5,,19.837965183407924
Regression,MetacriticAlbums,0.445,M5,,19.717166550126358
Regression,MetacriticAlbums,0.445,M5,,20.007983507378327
Regression,MetacriticAlbums,0.445,M5,,20.367328952297694
Regression,MetacriticAlbums,0.445,M5,,19.75711922984114
Regression,MetacriticAlbums,0.445,M5,,19.90299013797491
Regression,MetacriticAlbums,0.445,M5,,19.94318733843259
